INDEX_NAME,YEAR,SEASON,LENGTH,FREQUENCY,STOCK,SURVEY
MADMF_Industry_SPRING,2017,SPRING,39,17,WGOM,MADMF Industry
MADMF_Industry_SPRING,2017,SPRING,39,17,WGOM,MADMF Industry
MADMF_Industry_SPRING,2017,SPRING,39,17,WGOM,MADMF Industry
MADMF_Industry_SPRING,2017,SPRING,40,19,WGOM,MADMF Industry
MADMF_Industry_SPRING,2017,SPRING,40,19,WGOM,MADMF Industry
MADMF_Industry_SPRING,2017,SPRING,40,19,WGOM,MADMF Industry
MADMF_Industry_SPRING,2017,SPRING,41,13,WGOM,MADMF Industry
MADMF_Industry_SPRING,2017,SPRING,41,13,WGOM,MADMF Industry
MADMF_Industry_SPRING,2017,SPRING,41,13,WGOM,MADMF Industry
MADMF_Industry_SPRING,2017,SPRING,41,13,WGOM,MADMF Industry
MADMF_Industry_SPRING,2017,SPRING,42,15,WGOM,MADMF Industry
MADMF_Industry_SPRING,2017,SPRING,42,15,WGOM,MADMF Industry
MADMF_Industry_SPRING,2017,SPRING,42,15,WGOM,MADMF Industry
MADMF_Industry_SPRING,2017,SPRING,42,15,WGOM,MADMF Industry
MADMF_Industry_SPRING,2017,SPRING,43,15,WGOM,MADMF Industry
MADMF_Industry_SPRING,2017,SPRING,43,15,WGOM,MADMF Industry
MADMF_Industry_SPRING,2017,SPRING,43,15,WGOM,MADMF Industry
MADMF_Industry_SPRING,2017,SPRING,44,22,WGOM,MADMF Industry
MADMF_Industry_SPRING,2017,SPRING,44,22,WGOM,MADMF Industry
MADMF_Industry_SPRING,2017,SPRING,44,22,WGOM,MADMF Industry
MADMF_Industry_SPRING,2017,SPRING,44,22,WGOM,MADMF Industry
MADMF_Industry_SPRING,2017,SPRING,45,17,WGOM,MADMF Industry
MADMF_Industry_SPRING,2017,SPRING,45,17,WGOM,MADMF Industry
MADMF_Industry_SPRING,2017,SPRING,45,17,WGOM,MADMF Industry
MADMF_Industry_SPRING,2017,SPRING,45,17,WGOM,MADMF Industry
MADMF_Industry_SPRING,2017,SPRING,45,17,WGOM,MADMF Industry
MADMF_Industry_SPRING,2017,SPRING,46,25,WGOM,MADMF Industry
MADMF_Industry_SPRING,2017,SPRING,46,25,WGOM,MADMF Industry
MADMF_Industry_SPRING,2017,SPRING,46,25,WGOM,MADMF Industry
MADMF_Industry_SPRING,2017,SPRING,46,25,WGOM,MADMF Industry
MADMF_Industry_SPRING,2017,SPRING,46,25,WGOM,MADMF Industry
MADMF_Industry_SPRING,2017,SPRING,46,25,WGOM,MADMF Industry
MADMF_Industry_SPRING,2017,SPRING,47,24,WGOM,MADMF Industry
MADMF_Industry_SPRING,2017,SPRING,47,24,WGOM,MADMF Industry
MADMF_Industry_SPRING,2017,SPRING,47,24,WGOM,MADMF Industry
MADMF_Industry_SPRING,2017,SPRING,47,24,WGOM,MADMF Industry
MADMF_Industry_SPRING,2017,SPRING,48,22,WGOM,MADMF Industry
MADMF_Industry_SPRING,2017,SPRING,48,22,WGOM,MADMF Industry
MADMF_Industry_SPRING,2017,SPRING,48,22,WGOM,MADMF Industry
MADMF_Industry_SPRING,2017,SPRING,48,22,WGOM,MADMF Industry
MADMF_Industry_SPRING,2017,SPRING,49,26,WGOM,MADMF Industry
MADMF_Industry_SPRING,2017,SPRING,49,26,WGOM,MADMF Industry
MADMF_Industry_SPRING,2017,SPRING,49,26,WGOM,MADMF Industry
MADMF_Industry_SPRING,2017,SPRING,49,26,WGOM,MADMF Industry
MADMF_Industry_SPRING,2017,SPRING,49,26,WGOM,MADMF Industry
MADMF_Industry_SPRING,2017,SPRING,50,20,WGOM,MADMF Industry
MADMF_Industry_SPRING,2017,SPRING,50,20,WGOM,MADMF Industry
MADMF_Industry_SPRING,2017,SPRING,50,20,WGOM,MADMF Industry
MADMF_Industry_SPRING,2017,SPRING,50,20,WGOM,MADMF Industry
MADMF_Industry_SPRING,2017,SPRING,50,20,WGOM,MADMF Industry
MADMF_Industry_SPRING,2017,SPRING,51,23,WGOM,MADMF Industry
MADMF_Industry_SPRING,2017,SPRING,51,23,WGOM,MADMF Industry
MADMF_Industry_SPRING,2017,SPRING,51,23,WGOM,MADMF Industry
MADMF_Industry_SPRING,2017,SPRING,51,23,WGOM,MADMF Industry
MADMF_Industry_SPRING,2017,SPRING,52,23,WGOM,MADMF Industry
MADMF_Industry_SPRING,2017,SPRING,52,23,WGOM,MADMF Industry
MADMF_Industry_SPRING,2017,SPRING,52,23,WGOM,MADMF Industry
MADMF_Industry_SPRING,2017,SPRING,52,23,WGOM,MADMF Industry
MADMF_Industry_SPRING,2017,SPRING,52,23,WGOM,MADMF Industry
MADMF_Industry_SPRING,2017,SPRING,53,22,WGOM,MADMF Industry
MADMF_Industry_SPRING,2017,SPRING,53,22,WGOM,MADMF Industry
MADMF_Industry_SPRING,2017,SPRING,53,22,WGOM,MADMF Industry
MADMF_Industry_SPRING,2017,SPRING,53,22,WGOM,MADMF Industry
MADMF_Industry_SPRING,2017,SPRING,53,22,WGOM,MADMF Industry
MADMF_Industry_SPRING,2017,SPRING,54,28,WGOM,MADMF Industry
MADMF_Industry_SPRING,2017,SPRING,54,28,WGOM,MADMF Industry
MADMF_Industry_SPRING,2017,SPRING,54,28,WGOM,MADMF Industry
MADMF_Industry_SPRING,2017,SPRING,54,28,WGOM,MADMF Industry
MADMF_Industry_SPRING,2017,SPRING,55,21,WGOM,MADMF Industry
MADMF_Industry_SPRING,2017,SPRING,55,21,WGOM,MADMF Industry
MADMF_Industry_SPRING,2017,SPRING,55,21,WGOM,MADMF Industry
MADMF_Industry_SPRING,2017,SPRING,56,25,WGOM,MADMF Industry
MADMF_Industry_SPRING,2017,SPRING,56,25,WGOM,MADMF Industry
MADMF_Industry_SPRING,2017,SPRING,56,25,WGOM,MADMF Industry
MADMF_Industry_SPRING,2017,SPRING,56,25,WGOM,MADMF Industry
MADMF_Industry_SPRING,2017,SPRING,57,27,WGOM,MADMF Industry
MADMF_Industry_SPRING,2017,SPRING,57,27,WGOM,MADMF Industry
MADMF_Industry_SPRING,2017,SPRING,57,27,WGOM,MADMF Industry
MADMF_Industry_SPRING,2017,SPRING,57,27,WGOM,MADMF Industry
MADMF_Industry_SPRING,2017,SPRING,58,28,WGOM,MADMF Industry
MADMF_Industry_SPRING,2017,SPRING,58,28,WGOM,MADMF Industry
MADMF_Industry_SPRING,2017,SPRING,58,28,WGOM,MADMF Industry
MADMF_Industry_SPRING,2017,SPRING,58,28,WGOM,MADMF Industry
MADMF_Industry_SPRING,2017,SPRING,59,22,WGOM,MADMF Industry
MADMF_Industry_SPRING,2017,SPRING,59,22,WGOM,MADMF Industry
MADMF_Industry_SPRING,2017,SPRING,59,22,WGOM,MADMF Industry
MADMF_Industry_SPRING,2017,SPRING,60,25,WGOM,MADMF Industry
MADMF_Industry_SPRING,2017,SPRING,60,25,WGOM,MADMF Industry
MADMF_Industry_SPRING,2017,SPRING,60,25,WGOM,MADMF Industry
MADMF_Industry_SPRING,2017,SPRING,61,29,WGOM,MADMF Industry
MADMF_Industry_SPRING,2017,SPRING,61,29,WGOM,MADMF Industry
MADMF_Industry_SPRING,2017,SPRING,61,29,WGOM,MADMF Industry
MADMF_Industry_SPRING,2017,SPRING,62,23,WGOM,MADMF Industry
MADMF_Industry_SPRING,2017,SPRING,62,23,WGOM,MADMF Industry
MADMF_Industry_SPRING,2017,SPRING,62,23,WGOM,MADMF Industry
MADMF_Industry_SPRING,2017,SPRING,62,23,WGOM,MADMF Industry
MADMF_Industry_SPRING,2017,SPRING,63,27,WGOM,MADMF Industry
MADMF_Industry_SPRING,2017,SPRING,63,27,WGOM,MADMF Industry
MADMF_Industry_SPRING,2017,SPRING,63,27,WGOM,MADMF Industry
MADMF_Industry_SPRING,2017,SPRING,63,27,WGOM,MADMF Industry
MADMF_Industry_SPRING,2017,SPRING,64,24,WGOM,MADMF Industry
MADMF_Industry_SPRING,2017,SPRING,64,24,WGOM,MADMF Industry
MADMF_Industry_SPRING,2017,SPRING,64,24,WGOM,MADMF Industry
MADMF_Industry_SPRING,2017,SPRING,64,24,WGOM,MADMF Industry
MADMF_Industry_SPRING,2017,SPRING,64,24,WGOM,MADMF Industry
MADMF_Industry_SPRING,2017,SPRING,65,29,WGOM,MADMF Industry
MADMF_Industry_SPRING,2017,SPRING,65,29,WGOM,MADMF Industry
MADMF_Industry_SPRING,2017,SPRING,65,29,WGOM,MADMF Industry
MADMF_Industry_SPRING,2017,SPRING,66,26,WGOM,MADMF Industry
MADMF_Industry_SPRING,2017,SPRING,66,26,WGOM,MADMF Industry
MADMF_Industry_SPRING,2017,SPRING,66,26,WGOM,MADMF Industry
MADMF_Industry_SPRING,2017,SPRING,67,23,WGOM,MADMF Industry
MADMF_Industry_SPRING,2017,SPRING,67,23,WGOM,MADMF Industry
MADMF_Industry_SPRING,2017,SPRING,67,23,WGOM,MADMF Industry
MADMF_Industry_SPRING,2017,SPRING,68,21,WGOM,MADMF Industry
MADMF_Industry_SPRING,2017,SPRING,68,21,WGOM,MADMF Industry
MADMF_Industry_SPRING,2017,SPRING,68,21,WGOM,MADMF Industry
MADMF_Industry_SPRING,2017,SPRING,69,18,WGOM,MADMF Industry
MADMF_Industry_SPRING,2017,SPRING,69,18,WGOM,MADMF Industry
MADMF_Industry_SPRING,2017,SPRING,69,18,WGOM,MADMF Industry
MADMF_Industry_SPRING,2017,SPRING,69,18,WGOM,MADMF Industry
MADMF_Industry_SPRING,2017,SPRING,70,17,WGOM,MADMF Industry
MADMF_Industry_SPRING,2017,SPRING,70,17,WGOM,MADMF Industry
MADMF_Industry_SPRING,2017,SPRING,70,17,WGOM,MADMF Industry
MADMF_Industry_SPRING,2017,SPRING,71,19,WGOM,MADMF Industry
MADMF_Industry_SPRING,2017,SPRING,71,19,WGOM,MADMF Industry
MADMF_Industry_SPRING,2017,SPRING,71,19,WGOM,MADMF Industry
MADMF_Industry_SPRING,2017,SPRING,71,19,WGOM,MADMF Industry
MADMF_Industry_SPRING,2017,SPRING,72,24,WGOM,MADMF Industry
MADMF_Industry_SPRING,2017,SPRING,72,24,WGOM,MADMF Industry
MADMF_Industry_SPRING,2017,SPRING,72,24,WGOM,MADMF Industry
MADMF_Industry_SPRING,2017,SPRING,72,24,WGOM,MADMF Industry
MADMF_Industry_SPRING,2017,SPRING,73,14,WGOM,MADMF Industry
MADMF_Industry_SPRING,2017,SPRING,73,14,WGOM,MADMF Industry
MADMF_Industry_SPRING,2017,SPRING,73,14,WGOM,MADMF Industry
MADMF_Industry_SPRING,2017,SPRING,74,19,WGOM,MADMF Industry
MADMF_Industry_SPRING,2017,SPRING,74,19,WGOM,MADMF Industry
MADMF_Industry_SPRING,2017,SPRING,75,19,WGOM,MADMF Industry
MADMF_Industry_SPRING,2017,SPRING,75,19,WGOM,MADMF Industry
MADMF_Industry_SPRING,2017,SPRING,75,19,WGOM,MADMF Industry
MADMF_Industry_SPRING,2017,SPRING,76,11,WGOM,MADMF Industry
MADMF_Industry_SPRING,2017,SPRING,76,11,WGOM,MADMF Industry
MADMF_Industry_SPRING,2017,SPRING,77,10,WGOM,MADMF Industry
MADMF_Industry_SPRING,2017,SPRING,77,10,WGOM,MADMF Industry
MADMF_Industry_SPRING,2017,SPRING,78,14,WGOM,MADMF Industry
MADMF_Industry_SPRING,2017,SPRING,78,14,WGOM,MADMF Industry
MADMF_Industry_SPRING,2017,SPRING,79,15,WGOM,MADMF Industry
MADMF_Industry_SPRING,2017,SPRING,79,15,WGOM,MADMF Industry
MADMF_Industry_SPRING,2017,SPRING,80,10,WGOM,MADMF Industry
MADMF_Industry_SPRING,2017,SPRING,80,10,WGOM,MADMF Industry
MADMF_Industry_SPRING,2017,SPRING,81,7,WGOM,MADMF Industry
MADMF_Industry_SPRING,2017,SPRING,81,7,WGOM,MADMF Industry
MADMF_Industry_SPRING,2017,SPRING,82,12,WGOM,MADMF Industry
MADMF_Industry_SPRING,2017,SPRING,82,12,WGOM,MADMF Industry
MADMF_Industry_SPRING,2017,SPRING,83,4,WGOM,MADMF Industry
MADMF_Industry_SPRING,2017,SPRING,84,7,WGOM,MADMF Industry
MADMF_Industry_SPRING,2017,SPRING,85,5,WGOM,MADMF Industry
MADMF_Industry_SPRING,2017,SPRING,86,3,WGOM,MADMF Industry
MADMF_Industry_SPRING,2017,SPRING,87,4,WGOM,MADMF Industry
MADMF_Industry_SPRING,2017,SPRING,87,4,WGOM,MADMF Industry
MADMF_Industry_SPRING,2017,SPRING,88,5,WGOM,MADMF Industry
MADMF_Industry_SPRING,2017,SPRING,88,5,WGOM,MADMF Industry
MADMF_Industry_SPRING,2017,SPRING,88,5,WGOM,MADMF Industry
MADMF_Industry_SPRING,2017,SPRING,89,3,WGOM,MADMF Industry
MADMF_Industry_SPRING,2017,SPRING,90,3,WGOM,MADMF Industry
MADMF_Industry_SPRING,2017,SPRING,91,1,WGOM,MADMF Industry
MADMF_Industry_SPRING,2017,SPRING,92,2,WGOM,MADMF Industry
MADMF_Industry_SPRING,2017,SPRING,92,2,WGOM,MADMF Industry
MADMF_Industry_SPRING,2017,SPRING,93,2,WGOM,MADMF Industry
MADMF_Industry_SPRING,2017,SPRING,94,1,WGOM,MADMF Industry
MADMF_Industry_SPRING,2017,SPRING,95,1,WGOM,MADMF Industry
MADMF_Industry_SPRING,2017,SPRING,98,2,WGOM,MADMF Industry
MADMF_Industry_SPRING,2017,SPRING,99,2,WGOM,MADMF Industry
MADMF_Industry_SPRING,2017,SPRING,100,1,WGOM,MADMF Industry
MADMF_Industry_SPRING,2017,SPRING,106,1,WGOM,MADMF Industry
MADMF_Industry_SPRING,2017,SPRING,108,1,WGOM,MADMF Industry
MADMF_Industry_SPRING,2018,SPRING,16,2,WGOM,MADMF Industry
MADMF_Industry_SPRING,2018,SPRING,17,4,WGOM,MADMF Industry
MADMF_Industry_SPRING,2018,SPRING,18,5,WGOM,MADMF Industry
MADMF_Industry_SPRING,2018,SPRING,19,9,WGOM,MADMF Industry
MADMF_Industry_SPRING,2018,SPRING,19,9,WGOM,MADMF Industry
MADMF_Industry_SPRING,2018,SPRING,20,7,WGOM,MADMF Industry
MADMF_Industry_SPRING,2018,SPRING,20,7,WGOM,MADMF Industry
MADMF_Industry_SPRING,2018,SPRING,21,6,WGOM,MADMF Industry
MADMF_Industry_SPRING,2018,SPRING,21,6,WGOM,MADMF Industry
MADMF_Industry_SPRING,2018,SPRING,21,6,WGOM,MADMF Industry
MADMF_Industry_SPRING,2018,SPRING,22,8,WGOM,MADMF Industry
MADMF_Industry_SPRING,2018,SPRING,22,8,WGOM,MADMF Industry
MADMF_Industry_SPRING,2018,SPRING,23,10,WGOM,MADMF Industry
MADMF_Industry_SPRING,2018,SPRING,23,10,WGOM,MADMF Industry
MADMF_Industry_SPRING,2018,SPRING,23,10,WGOM,MADMF Industry
MADMF_Industry_SPRING,2018,SPRING,23,10,WGOM,MADMF Industry
MADMF_Industry_SPRING,2018,SPRING,24,8,WGOM,MADMF Industry
MADMF_Industry_SPRING,2018,SPRING,24,8,WGOM,MADMF Industry
MADMF_Industry_SPRING,2018,SPRING,24,8,WGOM,MADMF Industry
MADMF_Industry_SPRING,2018,SPRING,24,8,WGOM,MADMF Industry
MADMF_Industry_SPRING,2018,SPRING,25,9,WGOM,MADMF Industry
MADMF_Industry_SPRING,2018,SPRING,25,9,WGOM,MADMF Industry
MADMF_Industry_SPRING,2018,SPRING,25,9,WGOM,MADMF Industry
MADMF_Industry_SPRING,2018,SPRING,25,9,WGOM,MADMF Industry
MADMF_Industry_SPRING,2018,SPRING,25,9,WGOM,MADMF Industry
MADMF_Industry_SPRING,2018,SPRING,26,11,WGOM,MADMF Industry
MADMF_Industry_SPRING,2018,SPRING,26,11,WGOM,MADMF Industry
MADMF_Industry_SPRING,2018,SPRING,26,11,WGOM,MADMF Industry
MADMF_Industry_SPRING,2018,SPRING,26,11,WGOM,MADMF Industry
MADMF_Industry_SPRING,2018,SPRING,26,11,WGOM,MADMF Industry
MADMF_Industry_SPRING,2018,SPRING,27,12,WGOM,MADMF Industry
MADMF_Industry_SPRING,2018,SPRING,27,12,WGOM,MADMF Industry
MADMF_Industry_SPRING,2018,SPRING,27,12,WGOM,MADMF Industry
MADMF_Industry_SPRING,2018,SPRING,27,12,WGOM,MADMF Industry
MADMF_Industry_SPRING,2018,SPRING,27,12,WGOM,MADMF Industry
MADMF_Industry_SPRING,2018,SPRING,27,12,WGOM,MADMF Industry
MADMF_Industry_SPRING,2018,SPRING,28,11,WGOM,MADMF Industry
MADMF_Industry_SPRING,2018,SPRING,28,11,WGOM,MADMF Industry
MADMF_Industry_SPRING,2018,SPRING,28,11,WGOM,MADMF Industry
MADMF_Industry_SPRING,2018,SPRING,28,11,WGOM,MADMF Industry
MADMF_Industry_SPRING,2018,SPRING,28,11,WGOM,MADMF Industry
MADMF_Industry_SPRING,2018,SPRING,29,12,WGOM,MADMF Industry
MADMF_Industry_SPRING,2018,SPRING,29,12,WGOM,MADMF Industry
MADMF_Industry_SPRING,2018,SPRING,29,12,WGOM,MADMF Industry
MADMF_Industry_SPRING,2018,SPRING,29,12,WGOM,MADMF Industry
MADMF_Industry_SPRING,2018,SPRING,29,12,WGOM,MADMF Industry
MADMF_Industry_SPRING,2018,SPRING,30,8,WGOM,MADMF Industry
MADMF_Industry_SPRING,2018,SPRING,30,8,WGOM,MADMF Industry
MADMF_Industry_SPRING,2018,SPRING,30,8,WGOM,MADMF Industry
MADMF_Industry_SPRING,2018,SPRING,30,8,WGOM,MADMF Industry
MADMF_Industry_SPRING,2018,SPRING,31,9,WGOM,MADMF Industry
MADMF_Industry_SPRING,2018,SPRING,31,9,WGOM,MADMF Industry
MADMF_Industry_SPRING,2018,SPRING,31,9,WGOM,MADMF Industry
MADMF_Industry_SPRING,2018,SPRING,31,9,WGOM,MADMF Industry
MADMF_Industry_SPRING,2018,SPRING,32,11,WGOM,MADMF Industry
MADMF_Industry_SPRING,2018,SPRING,32,11,WGOM,MADMF Industry
MADMF_Industry_SPRING,2018,SPRING,32,11,WGOM,MADMF Industry
MADMF_Industry_SPRING,2018,SPRING,33,7,WGOM,MADMF Industry
MADMF_Industry_SPRING,2018,SPRING,33,7,WGOM,MADMF Industry
MADMF_Industry_SPRING,2018,SPRING,33,7,WGOM,MADMF Industry
MADMF_Industry_SPRING,2018,SPRING,34,3,WGOM,MADMF Industry
MADMF_Industry_SPRING,2018,SPRING,34,3,WGOM,MADMF Industry
MADMF_Industry_SPRING,2018,SPRING,35,6,WGOM,MADMF Industry
MADMF_Industry_SPRING,2018,SPRING,36,12,WGOM,MADMF Industry
MADMF_Industry_SPRING,2018,SPRING,36,12,WGOM,MADMF Industry
MADMF_Industry_SPRING,2018,SPRING,37,10,WGOM,MADMF Industry
MADMF_Industry_SPRING,2018,SPRING,37,10,WGOM,MADMF Industry
MADMF_Industry_SPRING,2018,SPRING,38,8,WGOM,MADMF Industry
MADMF_Industry_SPRING,2018,SPRING,38,8,WGOM,MADMF Industry
MADMF_Industry_SPRING,2018,SPRING,39,7,WGOM,MADMF Industry
MADMF_Industry_SPRING,2018,SPRING,39,7,WGOM,MADMF Industry
MADMF_Industry_SPRING,2018,SPRING,40,6,WGOM,MADMF Industry
MADMF_Industry_SPRING,2018,SPRING,41,14,WGOM,MADMF Industry
MADMF_Industry_SPRING,2018,SPRING,41,14,WGOM,MADMF Industry
MADMF_Industry_SPRING,2018,SPRING,42,8,WGOM,MADMF Industry
MADMF_Industry_SPRING,2018,SPRING,42,8,WGOM,MADMF Industry
MADMF_Industry_SPRING,2018,SPRING,43,10,WGOM,MADMF Industry
MADMF_Industry_SPRING,2018,SPRING,43,10,WGOM,MADMF Industry
MADMF_Industry_SPRING,2018,SPRING,44,8,WGOM,MADMF Industry
MADMF_Industry_SPRING,2018,SPRING,44,8,WGOM,MADMF Industry
MADMF_Industry_SPRING,2018,SPRING,45,15,WGOM,MADMF Industry
MADMF_Industry_SPRING,2018,SPRING,45,15,WGOM,MADMF Industry
MADMF_Industry_SPRING,2018,SPRING,46,14,WGOM,MADMF Industry
MADMF_Industry_SPRING,2018,SPRING,46,14,WGOM,MADMF Industry
MADMF_Industry_SPRING,2018,SPRING,46,14,WGOM,MADMF Industry
MADMF_Industry_SPRING,2018,SPRING,47,15,WGOM,MADMF Industry
MADMF_Industry_SPRING,2018,SPRING,48,20,WGOM,MADMF Industry
MADMF_Industry_SPRING,2018,SPRING,48,20,WGOM,MADMF Industry
MADMF_Industry_SPRING,2018,SPRING,48,20,WGOM,MADMF Industry
MADMF_Industry_SPRING,2018,SPRING,49,16,WGOM,MADMF Industry
MADMF_Industry_SPRING,2018,SPRING,49,16,WGOM,MADMF Industry
MADMF_Industry_SPRING,2018,SPRING,49,16,WGOM,MADMF Industry
MADMF_Industry_SPRING,2018,SPRING,50,18,WGOM,MADMF Industry
MADMF_Industry_SPRING,2018,SPRING,50,18,WGOM,MADMF Industry
MADMF_Industry_SPRING,2018,SPRING,50,18,WGOM,MADMF Industry
MADMF_Industry_SPRING,2018,SPRING,51,14,WGOM,MADMF Industry
MADMF_Industry_SPRING,2018,SPRING,51,14,WGOM,MADMF Industry
MADMF_Industry_SPRING,2018,SPRING,52,16,WGOM,MADMF Industry
MADMF_Industry_SPRING,2018,SPRING,52,16,WGOM,MADMF Industry
MADMF_Industry_SPRING,2018,SPRING,52,16,WGOM,MADMF Industry
MADMF_Industry_SPRING,2018,SPRING,53,16,WGOM,MADMF Industry
MADMF_Industry_SPRING,2018,SPRING,53,16,WGOM,MADMF Industry
MADMF_Industry_SPRING,2018,SPRING,53,16,WGOM,MADMF Industry
MADMF_Industry_SPRING,2018,SPRING,53,16,WGOM,MADMF Industry
MADMF_Industry_SPRING,2018,SPRING,54,21,WGOM,MADMF Industry
MADMF_Industry_SPRING,2018,SPRING,54,21,WGOM,MADMF Industry
MADMF_Industry_SPRING,2018,SPRING,54,21,WGOM,MADMF Industry
MADMF_Industry_SPRING,2018,SPRING,54,21,WGOM,MADMF Industry
MADMF_Industry_SPRING,2018,SPRING,55,15,WGOM,MADMF Industry
MADMF_Industry_SPRING,2018,SPRING,55,15,WGOM,MADMF Industry
MADMF_Industry_SPRING,2018,SPRING,55,15,WGOM,MADMF Industry
MADMF_Industry_SPRING,2018,SPRING,56,19,WGOM,MADMF Industry
MADMF_Industry_SPRING,2018,SPRING,56,19,WGOM,MADMF Industry
MADMF_Industry_SPRING,2018,SPRING,56,19,WGOM,MADMF Industry
MADMF_Industry_SPRING,2018,SPRING,57,17,WGOM,MADMF Industry
MADMF_Industry_SPRING,2018,SPRING,57,17,WGOM,MADMF Industry
MADMF_Industry_SPRING,2018,SPRING,58,19,WGOM,MADMF Industry
MADMF_Industry_SPRING,2018,SPRING,58,19,WGOM,MADMF Industry
MADMF_Industry_SPRING,2018,SPRING,58,19,WGOM,MADMF Industry
MADMF_Industry_SPRING,2018,SPRING,58,19,WGOM,MADMF Industry
MADMF_Industry_SPRING,2018,SPRING,59,17,WGOM,MADMF Industry
MADMF_Industry_SPRING,2018,SPRING,59,17,WGOM,MADMF Industry
MADMF_Industry_SPRING,2018,SPRING,59,17,WGOM,MADMF Industry
MADMF_Industry_SPRING,2018,SPRING,60,16,WGOM,MADMF Industry
MADMF_Industry_SPRING,2018,SPRING,60,16,WGOM,MADMF Industry
MADMF_Industry_SPRING,2018,SPRING,60,16,WGOM,MADMF Industry
MADMF_Industry_SPRING,2018,SPRING,61,25,WGOM,MADMF Industry
MADMF_Industry_SPRING,2018,SPRING,61,25,WGOM,MADMF Industry
MADMF_Industry_SPRING,2018,SPRING,61,25,WGOM,MADMF Industry
MADMF_Industry_SPRING,2018,SPRING,62,20,WGOM,MADMF Industry
MADMF_Industry_SPRING,2018,SPRING,62,20,WGOM,MADMF Industry
MADMF_Industry_SPRING,2018,SPRING,62,20,WGOM,MADMF Industry
MADMF_Industry_SPRING,2018,SPRING,62,20,WGOM,MADMF Industry
MADMF_Industry_SPRING,2018,SPRING,63,16,WGOM,MADMF Industry
MADMF_Industry_SPRING,2018,SPRING,63,16,WGOM,MADMF Industry
MADMF_Industry_SPRING,2018,SPRING,63,16,WGOM,MADMF Industry
MADMF_Industry_SPRING,2018,SPRING,64,22,WGOM,MADMF Industry
MADMF_Industry_SPRING,2018,SPRING,64,22,WGOM,MADMF Industry
MADMF_Industry_SPRING,2018,SPRING,64,22,WGOM,MADMF Industry
MADMF_Industry_SPRING,2018,SPRING,64,22,WGOM,MADMF Industry
MADMF_Industry_SPRING,2018,SPRING,65,23,WGOM,MADMF Industry
MADMF_Industry_SPRING,2018,SPRING,65,23,WGOM,MADMF Industry
MADMF_Industry_SPRING,2018,SPRING,65,23,WGOM,MADMF Industry
MADMF_Industry_SPRING,2018,SPRING,66,22,WGOM,MADMF Industry
MADMF_Industry_SPRING,2018,SPRING,66,22,WGOM,MADMF Industry
MADMF_Industry_SPRING,2018,SPRING,66,22,WGOM,MADMF Industry
MADMF_Industry_SPRING,2018,SPRING,66,22,WGOM,MADMF Industry
MADMF_Industry_SPRING,2018,SPRING,66,22,WGOM,MADMF Industry
MADMF_Industry_SPRING,2018,SPRING,67,19,WGOM,MADMF Industry
MADMF_Industry_SPRING,2018,SPRING,67,19,WGOM,MADMF Industry
MADMF_Industry_SPRING,2018,SPRING,68,18,WGOM,MADMF Industry
MADMF_Industry_SPRING,2018,SPRING,68,18,WGOM,MADMF Industry
MADMF_Industry_SPRING,2018,SPRING,68,18,WGOM,MADMF Industry
MADMF_Industry_SPRING,2018,SPRING,69,20,WGOM,MADMF Industry
MADMF_Industry_SPRING,2018,SPRING,69,20,WGOM,MADMF Industry
MADMF_Industry_SPRING,2018,SPRING,69,20,WGOM,MADMF Industry
MADMF_Industry_SPRING,2018,SPRING,70,21,WGOM,MADMF Industry
MADMF_Industry_SPRING,2018,SPRING,70,21,WGOM,MADMF Industry
MADMF_Industry_SPRING,2018,SPRING,70,21,WGOM,MADMF Industry
MADMF_Industry_SPRING,2018,SPRING,70,21,WGOM,MADMF Industry
MADMF_Industry_SPRING,2018,SPRING,71,21,WGOM,MADMF Industry
MADMF_Industry_SPRING,2018,SPRING,71,21,WGOM,MADMF Industry
MADMF_Industry_SPRING,2018,SPRING,71,21,WGOM,MADMF Industry
MADMF_Industry_SPRING,2018,SPRING,71,21,WGOM,MADMF Industry
MADMF_Industry_SPRING,2018,SPRING,72,14,WGOM,MADMF Industry
MADMF_Industry_SPRING,2018,SPRING,72,14,WGOM,MADMF Industry
MADMF_Industry_SPRING,2018,SPRING,72,14,WGOM,MADMF Industry
MADMF_Industry_SPRING,2018,SPRING,72,14,WGOM,MADMF Industry
MADMF_Industry_SPRING,2018,SPRING,73,15,WGOM,MADMF Industry
MADMF_Industry_SPRING,2018,SPRING,73,15,WGOM,MADMF Industry
MADMF_Industry_SPRING,2018,SPRING,73,15,WGOM,MADMF Industry
MADMF_Industry_SPRING,2018,SPRING,73,15,WGOM,MADMF Industry
MADMF_Industry_SPRING,2018,SPRING,73,15,WGOM,MADMF Industry
MADMF_Industry_SPRING,2018,SPRING,74,21,WGOM,MADMF Industry
MADMF_Industry_SPRING,2018,SPRING,74,21,WGOM,MADMF Industry
MADMF_Industry_SPRING,2018,SPRING,74,21,WGOM,MADMF Industry
MADMF_Industry_SPRING,2018,SPRING,74,21,WGOM,MADMF Industry
MADMF_Industry_SPRING,2018,SPRING,75,22,WGOM,MADMF Industry
MADMF_Industry_SPRING,2018,SPRING,75,22,WGOM,MADMF Industry
MADMF_Industry_SPRING,2018,SPRING,75,22,WGOM,MADMF Industry
MADMF_Industry_SPRING,2018,SPRING,75,22,WGOM,MADMF Industry
